x_m,y_m,vx_mps
1.179823844325867555e+01,-5.320895580030931882e+00,2.589687365481256442e+00
1.183115721992308700e+01,-5.307363591151624149e+00,2.477300015735468097e+00
1.186407903715450551e+01,-5.292693314155034301e+00,2.549007756803510549e+00
1.189526106097741476e+01,-5.278789025593617623e+00,2.615120723356176846e+00
1.192800142591386958e+01,-5.264135991909780543e+00,2.682825832058141735e+00
1.196083470147449113e+01,-5.249248687291408366e+00,2.749192943531030942e+00
1.199211022386484338e+01,-5.235053838064170684e+00,2.810964686903588472e+00
1.202487643301054554e+01,-5.220012902734808335e+00,2.874379477175978082e+00
1.205712820799758589e+01,-5.205039589811399914e+00,2.862225339800634760e+00
1.208907377260596228e+01,-5.190081765236948641e+00,2.761874322583684815e+00
1.212203724003482463e+01,-5.174380532619180073e+00,2.654008169354776125e+00
1.215413658841798217e+01,-5.158839984618855290e+00,2.544237656901146671e+00
1.218573296710949450e+01,-5.143433687763003803e+00,2.431194817830771626e+00
1.221855895691549421e+01,-5.126167118899820352e+00,2.506313996170509650e+00
1.224963562300396092e+01,-5.109744554713169684e+00,2.575480717631994043e+00
1.228127297983014365e+01,-5.092968354845275769e+00,2.644088107888777461e+00
1.231416739809741223e+01,-5.075197930263988688e+00,2.713867658787302073e+00
1.234477698084031694e+01,-5.058644301206762783e+00,2.777240986214026375e+00
1.237764507869473363e+01,-5.040473004850880123e+00,2.794750582123361582e+00
1.240932981356282205e+01,-5.022730316822006102e+00,2.688792047237050564e+00
1.244043449958196845e+01,-5.005104471755262630e+00,2.580228321524753010e+00
1.247191356786632177e+01,-4.986115989456054720e+00,2.650510315252400773e+00
1.250389518675185485e+01,-4.966418522200601871e+00,2.720443528786432807e+00
1.253400901691418490e+01,-4.947947468261400417e+00,2.784616064510893718e+00
1.256675622089292332e+01,-4.927310663300978000e+00,2.853271786371542884e+00
1.259630098542771570e+01,-4.908715957900582794e+00,2.913803776957057945e+00
1.262888792093413137e+01,-4.887534327164650527e+00,2.979750484703223012e+00
1.265881998914288609e+01,-4.868048338860582192e+00,3.039090805140917340e+00
1.269087584416155856e+01,-4.846344452926843793e+00,3.102127526412000069e+00
1.272061665904917049e+01,-4.826211867225961960e+00,3.159483851611926131e+00
1.275153731952333125e+01,-4.804540288683169180e+00,3.218684286623107127e+00
1.278305219207577004e+01,-4.781776879073482256e+00,3.228696143733414292e+00
1.281220620888371897e+01,-4.760432058991643345e+00,3.137890801377988481e+00
1.284330224231488593e+01,-4.736740050454798734e+00,3.199576566556351587e+00
1.287249778471254480e+01,-4.714008924644791598e+00,3.164970453897089531e+00
1.290172794898415276e+01,-4.690647978205567448e+00,3.068932004138073655e+00
1.293288433415824201e+01,-4.665548903489190380e+00,2.962803888698787524e+00
1.296117195130699606e+01,-4.642122950652083802e+00,2.861914540799964879e+00
1.299000165454644140e+01,-4.617176133813728711e+00,2.753281509464750254e+00
1.301886751003539722e+01,-4.590884073376034102e+00,2.823297507899050984e+00
1.304745481511839245e+01,-4.565087202244658471e+00,2.890686577219767184e+00
1.307556258877290212e+01,-4.538561341146167827e+00,2.956780162959592229e+00
1.310295257774736655e+01,-4.511904890782719946e+00,2.973347262883644149e+00
1.312984652052691281e+01,-4.484719694182803806e+00,2.868614552981819887e+00
1.315716275427390336e+01,-4.455765699948194936e+00,2.823815288735201712e+00
1.318209326714659291e+01,-4.428608857171151492e+00,2.717368869976574342e+00
1.320908390753426076e+01,-4.397603371419705809e+00,2.791983090936268397e+00
1.323355183405940849e+01,-4.368317966648186612e+00,2.859508078483205207e+00
1.325756885736864810e+01,-4.338396720757850211e+00,2.925827368718327381e+00
1.328070767216132708e+01,-4.308392798196651441e+00,2.964912270582772180e+00
1.330351976684170801e+01,-4.277445892168754149e+00,3.006156240594851425e+00
1.332627533886689442e+01,-4.245139389138957497e+00,3.011007729006283995e+00
1.334583173695044600e+01,-4.216126598402774484e+00,3.068558698637136484e+00
1.336964638117665416e+01,-4.180875612094430593e+00,3.137111142850577128e+00
1.338800310086565837e+01,-4.152863027720633760e+00,3.190043941318196907e+00
1.340956204024117326e+01,-4.118653539589940848e+00,3.252805127033255417e+00
1.342862298185239744e+01,-4.087241239292104922e+00,3.247233371128185553e+00
1.344769350920145889e+01,-4.054521734863459237e+00,3.305032470154553703e+00
1.346589416800773265e+01,-4.022128268586270039e+00,3.303618998408513363e+00
1.348337142773303832e+01,-3.989749939053066186e+00,3.235396068021564542e+00
1.350013811343480796e+01,-3.957517382641215775e+00,3.144275077084389469e+00
1.351663381088552995e+01,-3.924602532699913660e+00,3.049162657955256872e+00
1.353346200630289786e+01,-3.889580448846813532e+00,2.945455495766403420e+00
1.354792788474870768e+01,-3.857758117014284949e+00,3.004208406549754962e+00
1.356333174391952667e+01,-3.825075852073797300e+00,3.063751399247903517e+00
1.357883901398413506e+01,-3.791119562199849469e+00,3.124078974910466044e+00
1.359293006444242558e+01,-3.759280610558939806e+00,3.179315501897341356e+00
1.360790689599554071e+01,-3.724501569735095607e+00,3.238319639314051646e+00
1.362090774110005498e+01,-3.693233429211519869e+00,3.290189420335209558e+00
1.363541068540754075e+01,-3.657571647792175806e+00,3.348182594647484578e+00
1.364738333747118837e+01,-3.626737247452796797e+00,3.397219335490009318e+00
1.366020561082369689e+01,-3.593381007307710817e+00,3.449414080695561768e+00
1.367398496269015062e+01,-3.559012868484304093e+00,3.500000000000000000e+00
1.368634263870232459e+01,-3.527578593148319008e+00,3.500000000000000000e+00
1.369885318562535481e+01,-3.495734335179968788e+00,3.500000000000000000e+00
1.371248437032897804e+01,-3.460536392046349441e+00,3.500000000000000000e+00
1.372389630611210798e+01,-3.430559366654030384e+00,3.431657039426325717e+00
1.373667231784379084e+01,-3.397167242860630321e+00,3.347271388912510304e+00
1.374923315330122797e+01,-3.363805441680967956e+00,3.260959483010291926e+00
1.376135377583722708e+01,-3.331286659754313817e+00,3.174679470581631691e+00
1.377287410337886975e+01,-3.300329569110039607e+00,3.090322107218102854e+00
1.378476024813855005e+01,-3.268574465979851684e+00,3.001263548512208779e+00
1.379723447142565185e+01,-3.234987792388944516e+00,2.904191666748389800e+00
1.380933399529237704e+01,-3.202058729317159624e+00,2.805890758724077116e+00
1.382061497101099512e+01,-3.171547936017208968e+00,2.711558742579190273e+00
1.383215521243242563e+01,-3.140680113967225573e+00,2.612523432121937272e+00
1.384451209187085219e+01,-3.107537043928028542e+00,2.501865672895886128e+00
1.385549446030995568e+01,-3.075387366812761147e+00,2.568865336965871382e+00
1.386619876298456866e+01,-3.043812856763226549e+00,2.632957566549974704e+00
1.387704187302259484e+01,-3.011422681086355801e+00,2.697041887365537072e+00
1.388746140130517936e+01,-2.979985611698660719e+00,2.757756894895895261e+00
1.389795562879703184e+01,-2.948068877367723495e+00,2.818013535129548774e+00
1.390826909137407696e+01,-2.916387272619094695e+00,2.876522319435365738e+00
1.391846879278196703e+01,-2.884835173170837930e+00,2.933594746102037742e+00
1.392874683951768766e+01,-2.852747181866040815e+00,2.990471019209469894e+00
1.393901074523751760e+01,-2.820291719295746624e+00,3.046853204651349234e+00
1.394867106242948473e+01,-2.789469752581563711e+00,3.099406132862503771e+00
1.395825773937196246e+01,-2.758999212230563991e+00,3.150515646522129565e+00
1.396852672999846234e+01,-2.726051176620296612e+00,3.204818430314233080e+00
1.397810211281689874e+01,-2.694948978230205405e+00,3.255194203852448620e+00
1.398763607034016410e+01,-2.664014554650050659e+00,3.304541130991653919e+00
1.399759505475511290e+01,-2.631390771912834214e+00,3.355755079770784910e+00
1.400705438549818993e+01,-2.600071952606371806e+00,3.404152434085146783e+00
1.401627199057887729e+01,-2.569561658493042522e+00,3.450648722135020829e+00
1.402556177282206740e+01,-2.538866974424976330e+00,3.496809016205538079e+00
1.403509357443499184e+01,-2.507297816843214733e+00,3.500000000000000000e+00
1.404467781751088395e+01,-2.475268849961836715e+00,3.500000000000000000e+00
1.405401153691596505e+01,-2.443850701344645771e+00,3.500000000000000000e+00
1.406331769828386413e+01,-2.412390802727089056e+00,3.500000000000000000e+00
1.407262409578951967e+01,-2.380742381381005579e+00,3.500000000000000000e+00
1.408185290455966943e+01,-2.349168360284550339e+00,3.500000000000000000e+00
1.409108012334338511e+01,-2.317400422258849790e+00,3.500000000000000000e+00
1.410028666662514141e+01,-2.285448162123008498e+00,3.500000000000000000e+00
1.410950546324006361e+01,-2.253146543174241234e+00,3.500000000000000000e+00
1.411879753968945117e+01,-2.220095658156079121e+00,3.500000000000000000e+00
1.412775896332991898e+01,-2.187732071336167650e+00,3.500000000000000000e+00
1.413668346532226927e+01,-2.155126378400203713e+00,3.500000000000000000e+00
1.414557389825800016e+01,-2.122129769254860410e+00,3.500000000000000000e+00
1.415443659624952311e+01,-2.088626474091799690e+00,3.500000000000000000e+00
1.416314261671693053e+01,-2.054901428267271957e+00,3.427551556366081886e+00
1.417134151502392747e+01,-2.022677474921634300e+00,3.349044553507724675e+00
1.417990471965872601e+01,-1.988381234339351877e+00,3.263512437837380986e+00
1.418822840178363087e+01,-1.954019084830194597e+00,3.175660361109945651e+00
1.419624522391344357e+01,-1.919974870941285161e+00,3.086294296093239353e+00
1.420463044185738433e+01,-1.886949964378649369e+00,2.996672743783391990e+00
1.421381391813389250e+01,-1.852274389269229493e+00,2.899329377791077800e+00
