x_m,y_m,vx_mps
-7.385604558475429826e+01,5.022582137359860610e+01,6.000000000000000000e+00
-7.413402684123596487e+01,5.050482664461802784e+01,6.000000000000000000e+00
-7.440834786384750998e+01,5.078324940174725555e+01,6.000000000000000000e+00
-7.467395294181164900e+01,5.105982928758602668e+01,5.559716341612101154e+00
-7.492493100890654034e+01,5.133735134914001463e+01,4.954777299540501723e+00
-7.515490818225639202e+01,5.161704419560365409e+01,4.259136748267871475e+00
-7.534265801082680980e+01,5.188488520693188377e+01,3.423261045946257575e+00
-7.545431934799073304e+01,5.211508790942674096e+01,2.633572332713551845e+00
-7.548835022686435536e+01,5.230571942999172563e+01,2.360365001292071163e+00
-7.545713936275744516e+01,5.247886055595289889e+01,2.137486714477152994e+00
-7.542250917524287956e+01,5.254496562073945398e+01,1.793350218387984363e+00
-7.530184451518456967e+01,5.256322435351508204e+01,2.645910788923352186e+00
-7.496322861799283999e+01,5.258451829941601119e+01,3.332734239501455864e+00
-7.455266540484240068e+01,5.261850677142268751e+01,3.891324140592087755e+00
-7.414659484940304424e+01,5.266100012147398246e+01,4.371344103611701115e+00
-7.374660913011102537e+01,5.270972985397203558e+01,4.801229145809374543e+00
-7.334915205924792758e+01,5.276289763123614307e+01,5.196676697004059875e+00
-7.295356569311947226e+01,5.281865705257062160e+01,5.565228182046910277e+00
-7.255987701740177442e+01,5.287516275345920747e+01,5.911630463479552233e+00
-7.216816598132949423e+01,5.293059964766437275e+01,6.000000000000000000e+00
-7.177853157312269161e+01,5.298318649718748929e+01,6.000000000000000000e+00
-7.139107856000063634e+01,5.303117755233766673e+01,6.000000000000000000e+00
-7.100526125752173812e+01,5.307294160328223853e+01,6.000000000000000000e+00
-7.061946250293414096e+01,5.310780306168678777e+01,6.000000000000000000e+00
-7.023256973505182543e+01,5.313634169103765004e+01,6.000000000000000000e+00
-6.984450812273263409e+01,5.315913562906420964e+01,6.000000000000000000e+00
-6.945529836871398288e+01,5.317675753453418963e+01,6.000000000000000000e+00
-6.906496485144037933e+01,5.318978408456636231e+01,6.000000000000000000e+00
-6.867353399892311927e+01,5.319879565645403829e+01,6.000000000000000000e+00
-6.828103418929745771e+01,5.320437731342802579e+01,6.000000000000000000e+00
-6.788749517754526153e+01,5.320711814685589758e+01,6.000000000000000000e+00
-6.749294691074477726e+01,5.320761139157311703e+01,6.000000000000000000e+00
-6.709741961757475792e+01,5.320645489012260754e+01,6.000000000000000000e+00
-6.670094365117402901e+01,5.320425060443036358e+01,6.000000000000000000e+00
-6.630354891068942891e+01,5.320160475943738732e+01,6.000000000000000000e+00
-6.590530011329001070e+01,5.319912801914740896e+01,6.000000000000000000e+00
-6.550660017758093545e+01,5.319738909342746069e+01,6.000000000000000000e+00
-6.510797966581107232e+01,5.319650353275122967e+01,6.000000000000000000e+00
-6.470961397053476105e+01,5.319632935295517484e+01,6.000000000000000000e+00
-6.431148690719497552e+01,5.319672111805768822e+01,6.000000000000000000e+00
-6.391358010397108558e+01,5.319753370142966986e+01,6.000000000000000000e+00
-6.351587530295332584e+01,5.319862197496223644e+01,6.000000000000000000e+00
-6.311848774788846583e+01,5.319984081486024508e+01,6.000000000000000000e+00
-6.272223530519811874e+01,5.320086735209224571e+01,6.000000000000000000e+00
-6.232808664726517378e+01,5.320047536473462202e+01,6.000000000000000000e+00
-6.193634053353227387e+01,5.319717040948450659e+01,6.000000000000000000e+00
-6.154707284441737158e+01,5.318948566543095069e+01,6.000000000000000000e+00
-6.116035544949579617e+01,5.317598110107144294e+01,6.000000000000000000e+00
-6.077624954176230432e+01,5.315524306231090890e+01,6.000000000000000000e+00
-6.039372022564420206e+01,5.312578772045033304e+01,6.000000000000000000e+00
-6.000859124035633840e+01,5.308714367422795988e+01,6.000000000000000000e+00
-5.961712324363519144e+01,5.304276922312610765e+01,6.000000000000000000e+00
-5.921876467874876226e+01,5.299726374183990885e+01,6.000000000000000000e+00
-5.881621268377111278e+01,5.295561509012908630e+01,6.000000000000000000e+00
-5.841478051872728372e+01,5.291935963609328297e+01,6.000000000000000000e+00
-5.801721573539706611e+01,5.288604021728581017e+01,6.000000000000000000e+00
-5.762368514989591262e+01,5.285283974934341700e+01,6.000000000000000000e+00
-5.723471544563738433e+01,5.281690770420711090e+01,6.000000000000000000e+00
-5.685121998344227734e+01,5.277527655213932434e+01,6.000000000000000000e+00
-5.647275736665843482e+01,5.272488571158078940e+01,6.000000000000000000e+00
-5.609505020898083671e+01,5.266359005139514693e+01,6.000000000000000000e+00
-5.571351577841347336e+01,5.259351298447877099e+01,6.000000000000000000e+00
-5.532728206695243500e+01,5.251818523198702593e+01,6.000000000000000000e+00
-5.493805505089483177e+01,5.244129768219860210e+01,6.000000000000000000e+00
-5.454821062583152980e+01,5.236417736310812643e+01,6.000000000000000000e+00
-5.415837480459697417e+01,5.228695846553821980e+01,6.000000000000000000e+00
-5.376854553784406932e+01,5.220965092589494105e+01,6.000000000000000000e+00
-5.337872038205697578e+01,5.213226466764471212e+01,6.000000000000000000e+00
-5.298889691809007729e+01,5.205480963607755740e+01,6.000000000000000000e+00
-5.259907269185689671e+01,5.197729569121590742e+01,6.000000000000000000e+00
-5.220924525949372708e+01,5.189973276005195402e+01,6.000000000000000000e+00
-5.181941225921117677e+01,5.182213080294416585e+01,6.000000000000000000e+00
-5.142957110957808453e+01,5.174449957863260607e+01,6.000000000000000000e+00
-5.103971936755138472e+01,5.166684919283302690e+01,6.000000000000000000e+00
-5.064985481856336946e+01,5.158918944806771378e+01,6.000000000000000000e+00
-5.025997466395517677e+01,5.151153025422473064e+01,6.000000000000000000e+00
-4.987007679265676785e+01,5.143388167552845402e+01,6.000000000000000000e+00
-4.948015865736179109e+01,5.135625340398302541e+01,6.000000000000000000e+00
-4.909021767589167951e+01,5.127865552366591828e+01,6.000000000000000000e+00
-4.870025157767030777e+01,5.120109794320169527e+01,6.000000000000000000e+00
-4.831025791639358147e+01,5.112359050579976838e+01,6.000000000000000000e+00
-4.792023412366643953e+01,5.104614325400547159e+01,6.000000000000000000e+00
-4.753017796067512535e+01,5.096876599511271166e+01,6.000000000000000000e+00
-4.714008669583032685e+01,5.089146864634962952e+01,6.000000000000000000e+00
-4.674995807969896333e+01,5.081426126977643776e+01,6.000000000000000000e+00
-4.635978977064815609e+01,5.073715367163973156e+01,6.000000000000000000e+00
-4.596957910492116639e+01,5.066015577061792641e+01,6.000000000000000000e+00
-4.557932367364863779e+01,5.058327763223236673e+01,6.000000000000000000e+00
-4.518902117948656638e+01,5.050652905937698733e+01,6.000000000000000000e+00
-4.479867015990143386e+01,5.042992028966044415e+01,6.000000000000000000e+00
-4.440828126185708413e+01,5.035346227599676183e+01,6.000000000000000000e+00
-4.401787567198323359e+01,5.027715205678232024e+01,6.000000000000000000e+00
-4.362746564655996195e+01,5.020097520906492861e+01,6.000000000000000000e+00
-4.323705650674729384e+01,5.012491557271040676e+01,6.000000000000000000e+00
-4.284665313906145201e+01,5.004895719130900034e+01,6.000000000000000000e+00
-4.245626084310060122e+01,4.997308408157259407e+01,6.000000000000000000e+00
-4.206588471208058877e+01,4.989728015917128090e+01,6.000000000000000000e+00
-4.167552990767035936e+01,4.982152942041861365e+01,6.000000000000000000e+00
-4.128520139715180193e+01,4.974581577847300906e+01,6.000000000000000000e+00
-4.089490442200148124e+01,4.967012331573619832e+01,6.000000000000000000e+00
-4.050464398590685278e+01,4.959443597432274231e+01,6.000000000000000000e+00
-4.011442537476287384e+01,4.951873775672056865e+01,6.000000000000000000e+00
-3.972425362718579578e+01,4.944301268241331115e+01,6.000000000000000000e+00
